image_id,page_url,image_url,label,_split
albert-anker_the-absinth-drinker-1908,http://www.wikiart.org/en/albert-anker/the-absinth-drinker-1908,http://uploads7.wikiart.org/images/albert-anker/the-absinth-drinker-1908.jpg,6,train
albert-anker_the-cr-che-i-1890,http://www.wikiart.org/en/albert-anker/the-cr-che-i-1890,http://uploads0.wikiart.org/images/albert-anker/the-cr-che-i-1890.jpg,6,train
albert-anker_the-school-exam-1862,http://www.wikiart.org/en/albert-anker/the-school-exam-1862,http://uploads3.wikiart.org/images/albert-anker/the-school-exam-1862.jpg,6,train
albert-anker_the-village-tailor-1894,http://www.wikiart.org/en/albert-anker/the-village-tailor-1894,http://uploads6.wikiart.org/images/albert-anker/the-village-tailor-1894.jpg,6,train
albert-bierstadt_butterfly,http://www.wikiart.org/en/albert-bierstadt/butterfly,http://uploads5.wikiart.org/images/albert-bierstadt/butterfly.jpg,6,test
albert-bierstadt_green-mountains-vermont,http://www.wikiart.org/en/albert-bierstadt/green-mountains-vermont,http://uploads1.wikiart.org/images/albert-bierstadt/green-mountains-vermont.jpg,7,test
albert-bierstadt_nebraska-on-the-plain,http://www.wikiart.org/en/albert-bierstadt/nebraska-on-the-plain,http://uploads8.wikiart.org/images/albert-bierstadt/nebraska-on-the-plain.jpg,7,train
albert-bierstadt_the-ambush-1876,http://www.wikiart.org/en/albert-bierstadt/the-ambush-1876,http://uploads2.wikiart.org/images/albert-bierstadt/the-ambush-1876.jpg,7,train
albert-bloch_entombent,http://www.wikiart.org/en/albert-bloch/entombent,http://uploads1.wikiart.org/images/albert-bloch/entombent.jpg,2,train
albert-bloch_figures-in-silver-light,http://www.wikiart.org/en/albert-bloch/figures-in-silver-light,http://uploads6.wikiart.org/images/albert-bloch/figures-in-silver-light.jpg,9,train
albert-bloch_figures-in-silver-light-study,http://www.wikiart.org/en/albert-bloch/figures-in-silver-light-study,http://uploads3.wikiart.org/images/albert-bloch/figures-in-silver-light-study.jpg,9,train
albert-bloch_head-1911,http://www.wikiart.org/en/albert-bloch/head-1911,http://uploads1.wikiart.org/images/albert-bloch/head-1911.jpg,2,train
albert-bloch_impromptu-1959,http://www.wikiart.org/en/albert-bloch/impromptu-1959,http://uploads6.wikiart.org/images/albert-bloch/impromptu-1959.jpg,9,train
albert-bloch_interior,http://www.wikiart.org/en/albert-bloch/interior,http://uploads0.wikiart.org/images/albert-bloch/interior.jpg,2,train
albert-bloch_passing-train,http://www.wikiart.org/en/albert-bloch/passing-train,http://uploads5.wikiart.org/images/albert-bloch/passing-train.jpg,2,train
albert-bloch_pilgrims-in-the-snow-1925,http://www.wikiart.org/en/albert-bloch/pilgrims-in-the-snow-1925,http://uploads8.wikiart.org/images/albert-bloch/pilgrims-in-the-snow-1925.jpg,9,test
albert-bloch_portrait-of-a-boy,http://www.wikiart.org/en/albert-bloch/portrait-of-a-boy,http://uploads0.wikiart.org/images/albert-bloch/portrait-of-a-boy.jpg,2,train
albert-bloch_portrait-of-a-man-1911,http://www.wikiart.org/en/albert-bloch/portrait-of-a-man-1911,http://uploads5.wikiart.org/images/albert-bloch/portrait-of-a-man-1911.jpg,2,train
albert-bloch_procession-with-the-cross,http://www.wikiart.org/en/albert-bloch/procession-with-the-cross,http://uploads8.wikiart.org/images/albert-bloch/procession-with-the-cross.jpg,2,test
albert-bloch_prodigal-1959,http://www.wikiart.org/en/albert-bloch/prodigal-1959,http://uploads5.wikiart.org/images/albert-bloch/prodigal-1959.jpg,9,train
albert-bloch_summer-night-1913,http://www.wikiart.org/en/albert-bloch/summer-night-1913,http://uploads0.wikiart.org/images/albert-bloch/summer-night-1913.jpg,9,train
albert-bloch_the-garden-of-asses-ii-1939,http://www.wikiart.org/en/albert-bloch/the-garden-of-asses-ii-1939,http://uploads1.wikiart.org/images/albert-bloch/the-garden-of-asses-ii-1939.jpg,9,test
albert-bloch_winter-in-the-dead-wood-1938,http://www.wikiart.org/en/albert-bloch/winter-in-the-dead-wood-1938,http://uploads2.wikiart.org/images/albert-bloch/winter-in-the-dead-wood-1938.jpg,2,test
albert-huie_family,http://www.wikiart.org/en/albert-huie/family,http://uploads6.wikiart.org/images/albert-huie/family.jpg,2,test
albert-huie_roselle-waterfalls,http://www.wikiart.org/en/albert-huie/roselle-waterfalls,http://uploads0.wikiart.org/images/albert-huie/roselle-waterfalls.jpg,5,train
albert-marquet_girl-embroidering-seated-in-a-garden-1896,http://www.wikiart.org/en/albert-marquet/girl-embroidering-seated-in-a-garden-1896,http://uploads8.wikiart.org/images/albert-marquet/girl-embroidering-seated-in-a-garden-1896.jpg,5,train
albert-marquet_parisian-suburb-1897,http://www.wikiart.org/en/albert-marquet/parisian-suburb-1897,http://uploads5.wikiart.org/images/albert-marquet/parisian-suburb-1897.jpg,5,train
albert-marquet_river-scene,http://www.wikiart.org/en/albert-marquet/river-scene,http://uploads5.wikiart.org/images/albert-marquet/river-scene.jpg,5,train
albert-marquet_the-pont-saint-michel-and-notre-dame-1905,http://www.wikiart.org/en/albert-marquet/the-pont-saint-michel-and-notre-dame-1905,http://uploads8.wikiart.org/images/albert-marquet/the-pont-saint-michel-and-notre-dame-1905.jpg,5,train
albert-marquet_the-port-of-algiers-with-haze-1943,http://www.wikiart.org/en/albert-marquet/the-port-of-algiers-with-haze-1943,http://uploads1.wikiart.org/images/albert-marquet/the-port-of-algiers-with-haze-1943.jpg,5,train
albert-marquet_view-of-agay-1905,http://www.wikiart.org/en/albert-marquet/view-of-agay-1905,http://uploads2.wikiart.org/images/albert-marquet/view-of-agay-1905.jpg,5,train
albert-marquet_village-cafe-1900,http://www.wikiart.org/en/albert-marquet/village-cafe-1900,http://uploads2.wikiart.org/images/albert-marquet/village-cafe-1900.jpg,5,test
albert-pinkham-ryder_the-tempest,http://www.wikiart.org/en/albert-pinkham-ryder/the-tempest,http://uploads2.wikiart.org/images/albert-pinkham-ryder/the-tempest.jpg,9,train
alberto-burri_procession-of-the-dead-christ-1946,http://www.wikiart.org/en/alberto-burri/procession-of-the-dead-christ-1946,http://uploads0.wikiart.org/images/alberto-burri/procession-of-the-dead-christ-1946.jpg,2,train
albin-brunovsky_lady-godiva-lady-in-the-hat-vi-1981,http://www.wikiart.org/en/albin-brunovsky/lady-godiva-lady-in-the-hat-vi-1981,http://uploads3.wikiart.org/images/albin-brunovsky/lady-godiva-lady-in-the-hat-vi-1981.jpg,8,train
albin-brunovsky_temptation-1984,http://www.wikiart.org/en/albin-brunovsky/temptation-1984,http://uploads1.wikiart.org/images/albin-brunovsky/temptation-1984.jpg,8,train
albin-brunovsky_unknown-title-1,http://www.wikiart.org/en/albin-brunovsky/unknown-title-1,http://uploads1.wikiart.org/images/albin-brunovsky/unknown-title-1.jpg,8,test
albin-brunovsky_unknown-title-5,http://www.wikiart.org/en/albin-brunovsky/unknown-title-5,http://uploads1.wikiart.org/images/albin-brunovsky/unknown-title-5.jpg,8,train
albin-brunovsky_unknown-title-9,http://www.wikiart.org/en/albin-brunovsky/unknown-title-9,http://uploads1.wikiart.org/images/albin-brunovsky/unknown-title-9.jpg,8,train
alekos-kontopoulos_balcony-with-flowers-1972,http://www.wikiart.org/en/alekos-kontopoulos/balcony-with-flowers-1972,http://uploads5.wikiart.org/images/alekos-kontopoulos/balcony-with-flowers-1972.jpg,8,train
alekos-kontopoulos_despite-fourth-hour-is-coming-1973,http://www.wikiart.org/en/alekos-kontopoulos/despite-fourth-hour-is-coming-1973,http://uploads5.wikiart.org/images/alekos-kontopoulos/despite-fourth-hour-is-coming-1973.jpg,8,train
alekos-kontopoulos_landscape-1945,http://www.wikiart.org/en/alekos-kontopoulos/landscape-1945,http://uploads3.wikiart.org/images/alekos-kontopoulos/landscape-1945.jpg,6,train
alekos-kontopoulos_nudes,http://www.wikiart.org/en/alekos-kontopoulos/nudes,http://uploads3.wikiart.org/images/alekos-kontopoulos/nudes.jpg,6,train
alekos-kontopoulos_portrait,http://www.wikiart.org/en/alekos-kontopoulos/portrait,http://uploads6.wikiart.org/images/alekos-kontopoulos/portrait.jpg,2,train
alekos-kontopoulos_self-portrait-3,http://www.wikiart.org/en/alekos-kontopoulos/self-portrait-3,http://uploads5.wikiart.org/images/alekos-kontopoulos/self-portrait(3).jpg,2,train
alekos-kontopoulos_still-life-with-glass,http://www.wikiart.org/en/alekos-kontopoulos/still-life-with-glass,http://uploads1.wikiart.org/images/alekos-kontopoulos/still-life-with-glass.jpg,5,train
alekos-kontopoulos_violets-on-the-patio,http://www.wikiart.org/en/alekos-kontopoulos/violets-on-the-patio,http://uploads0.wikiart.org/images/alekos-kontopoulos/violets-on-the-patio.jpg,8,train
aleksandra-ekster_still-life-1910,http://www.wikiart.org/en/aleksandra-ekster/still-life-1910,http://uploads3.wikiart.org/images/aleksandra-ekster/still-life-1910.jpg,0,train
aleksey-antropov_portrait-of-countess-m-a-rumyantzeva,http://www.wikiart.org/en/aleksey-antropov/portrait-of-countess-m-a-rumyantzeva,http://uploads5.wikiart.org/images/aleksey-antropov/portrait-of-countess-m-a-rumyantzeva.jpg,1,train
aleksey-antropov_portrait-of-empress-elizaveta-petrovna,http://www.wikiart.org/en/aleksey-antropov/portrait-of-empress-elizaveta-petrovna,http://uploads7.wikiart.org/images/aleksey-antropov/portrait-of-empress-elizaveta-petrovna.jpg,1,train
aleksey-antropov_portrait-of-grand-duchess-catherine-alekseevna-future-empress-catherine-ii-the-great-1770,http://www.wikiart.org/en/aleksey-antropov/portrait-of-grand-duchess-catherine-alekseevna-future-empress-catherine-ii-the-great-1770,http://uploads4.wikiart.org/images/aleksey-antropov/portrait-of-grand-duchess-catherine-alekseevna-future-empress-catherine-ii-the-great-1770.jpg,1,train
aleksey-antropov_portrait-of-princess-t-a-trubetzkaya,http://www.wikiart.org/en/aleksey-antropov/portrait-of-princess-t-a-trubetzkaya,http://uploads5.wikiart.org/images/aleksey-antropov/portrait-of-princess-t-a-trubetzkaya.jpg,1,test
aleksey-antropov_portrait-of-tsar-peter-i,http://www.wikiart.org/en/aleksey-antropov/portrait-of-tsar-peter-i,http://uploads2.wikiart.org/images/aleksey-antropov/portrait-of-tsar-peter-i.jpg,1,train
aleksey-savrasov_alley,http://www.wikiart.org/en/aleksey-savrasov/alley,http://uploads1.wikiart.org/images/aleksey-savrasov/alley.jpg,6,train
aleksey-savrasov_autumn-night-1872,http://www.wikiart.org/en/aleksey-savrasov/autumn-night-1872,http://uploads4.wikiart.org/images/aleksey-savrasov/autumn-night-1872.jpg,6,train
aleksey-savrasov_beach-1854,http://www.wikiart.org/en/aleksey-savrasov/beach-1854,http://uploads6.wikiart.org/images/aleksey-savrasov/beach-1854.jpg,6,test
aleksey-savrasov_country-scene,http://www.wikiart.org/en/aleksey-savrasov/country-scene,http://uploads0.wikiart.org/images/aleksey-savrasov/country-scene.jpg,6,train
aleksey-savrasov_courtyard-spring-1853,http://www.wikiart.org/en/aleksey-savrasov/courtyard-spring-1853,http://uploads8.wikiart.org/images/aleksey-savrasov/courtyard-spring-1853.jpg,6,test
aleksey-savrasov_early-spring-1888,http://www.wikiart.org/en/aleksey-savrasov/early-spring-1888,http://uploads4.wikiart.org/images/aleksey-savrasov/early-spring-1888.jpg,6,train
aleksey-savrasov_early-spring-flood-1868,http://www.wikiart.org/en/aleksey-savrasov/early-spring-flood-1868,http://uploads1.wikiart.org/images/aleksey-savrasov/early-spring-flood-1868.jpg,6,test
aleksey-savrasov_early-spring-flood-1893,http://www.wikiart.org/en/aleksey-savrasov/early-spring-flood-1893,http://uploads1.wikiart.org/images/aleksey-savrasov/early-spring-flood-1893.jpg,6,train
aleksey-savrasov_early-spring-thaw-1885,http://www.wikiart.org/en/aleksey-savrasov/early-spring-thaw-1885,http://uploads0.wikiart.org/images/aleksey-savrasov/early-spring-thaw-1885.jpg,6,train
aleksey-savrasov_evening-1,http://www.wikiart.org/en/aleksey-savrasov/evening-1,http://uploads5.wikiart.org/images/aleksey-savrasov/evening-1.jpg,6,test
aleksey-savrasov_fire-in-woods-1883,http://www.wikiart.org/en/aleksey-savrasov/fire-in-woods-1883,http://uploads5.wikiart.org/images/aleksey-savrasov/fire-in-woods-1883.jpg,6,test
aleksey-savrasov_forest-road-in-sokolniki,http://www.wikiart.org/en/aleksey-savrasov/forest-road-in-sokolniki,http://uploads2.wikiart.org/images/aleksey-savrasov/forest-road-in-sokolniki.jpg,6,train
aleksey-savrasov_landscape-with-church-1885,http://www.wikiart.org/en/aleksey-savrasov/landscape-with-church-1885,http://uploads4.wikiart.org/images/aleksey-savrasov/landscape-with-church-1885.jpg,6,test
aleksey-savrasov_landscape-with-marsh-and-wooded-islands,http://www.wikiart.org/en/aleksey-savrasov/landscape-with-marsh-and-wooded-islands,http://uploads8.wikiart.org/images/aleksey-savrasov/landscape-with-marsh-and-wooded-islands.jpg,6,train
aleksey-savrasov_moonlit-night-1853,http://www.wikiart.org/en/aleksey-savrasov/moonlit-night-1853,http://uploads5.wikiart.org/images/aleksey-savrasov/moonlit-night-1853.jpg,6,train
aleksey-savrasov_pine-from-gusareva,http://www.wikiart.org/en/aleksey-savrasov/pine-from-gusareva,http://uploads5.wikiart.org/images/aleksey-savrasov/pine-from-gusareva.jpg,6,train
aleksey-savrasov_sea-shore-in-the-vicinity-oranienbaum-1854,http://www.wikiart.org/en/aleksey-savrasov/sea-shore-in-the-vicinity-oranienbaum-1854,http://uploads2.wikiart.org/images/aleksey-savrasov/sea-shore-in-the-vicinity-oranienbaum-1854.jpg,6,train
aleksey-savrasov_spring-1883,http://www.wikiart.org/en/aleksey-savrasov/spring-1883,http://uploads7.wikiart.org/images/aleksey-savrasov/spring-1883.jpg,6,train
aleksey-savrasov_summer,http://www.wikiart.org/en/aleksey-savrasov/summer,http://uploads2.wikiart.org/images/aleksey-savrasov/summer.jpg,6,test
aleksey-savrasov_trees-near-the-water-branches-of-trees,http://www.wikiart.org/en/aleksey-savrasov/trees-near-the-water-branches-of-trees,http://uploads7.wikiart.org/images/aleksey-savrasov/trees-near-the-water-branches-of-trees.jpg,6,train
aleksey-savrasov_view-of-moscow-from-mazilova-1861,http://www.wikiart.org/en/aleksey-savrasov/view-of-moscow-from-mazilova-1861,http://uploads2.wikiart.org/images/aleksey-savrasov/view-of-moscow-from-mazilova-1861.jpg,6,train
aleksey-savrasov_volga,http://www.wikiart.org/en/aleksey-savrasov/volga,http://uploads1.wikiart.org/images/aleksey-savrasov/volga.jpg,6,train
alexander-calder_hollow-egg-1939,http://www.wikiart.org/en/alexander-calder/hollow-egg-1939,http://uploads2.wikiart.org/images/alexander-calder/hollow-egg-1939.jpg,2,train
alexander-calder_romulus-and-remus-1928,http://www.wikiart.org/en/alexander-calder/romulus-and-remus-1928,http://uploads0.wikiart.org/images/alexander-calder/romulus-and-remus-1928.jpg,2,train
alexander-ivanov_landscape-in-albano,http://www.wikiart.org/en/alexander-ivanov/landscape-in-albano,http://uploads6.wikiart.org/images/alexander-ivanov/landscape-in-albano.jpg,7,test
alexander-ivanov_pontian-swamps-1838,http://www.wikiart.org/en/alexander-ivanov/pontian-swamps-1838,http://uploads6.wikiart.org/images/alexander-ivanov/pontian-swamps-1838.jpg,7,train
alexander-ivanov_portrait-of-vittoria-marini,http://www.wikiart.org/en/alexander-ivanov/portrait-of-vittoria-marini,http://uploads5.wikiart.org/images/alexander-ivanov/portrait-of-vittoria-marini.jpg,7,train
alexander-orlowski_a-mounted-cossack-escorting-a-peasant,http://www.wikiart.org/en/alexander-orlowski/a-mounted-cossack-escorting-a-peasant,http://uploads8.wikiart.org/images/alexander-orlowski/a-mounted-cossack-escorting-a-peasant.jpg,7,train
alexander-orlowski_a-traveler-in-a-kibitka-hooded-cart-or-sledge-1819,http://www.wikiart.org/en/alexander-orlowski/a-traveler-in-a-kibitka-hooded-cart-or-sledge-1819,http://uploads3.wikiart.org/images/alexander-orlowski/a-traveler-in-a-kibitka-hooded-cart-or-sledge-1819.jpg,7,test
alexander-orlowski_portrait-of-a-ballet-dancer-l-a-duport-1809,http://www.wikiart.org/en/alexander-orlowski/portrait-of-a-ballet-dancer-l-a-duport-1809,http://uploads5.wikiart.org/images/alexander-orlowski/portrait-of-a-ballet-dancer-l-a-duport-1809.jpg,7,train
alexander-orlowski_self-portrait-in-a-suit-of-a-caucasian-warrior,http://www.wikiart.org/en/alexander-orlowski/self-portrait-in-a-suit-of-a-caucasian-warrior,http://uploads8.wikiart.org/images/alexander-orlowski/self-portrait-in-a-suit-of-a-caucasian-warrior.jpg,7,train
alexandre-benois_apollo-and-daphne,http://www.wikiart.org/en/alexandre-benois/apollo-and-daphne,http://uploads7.wikiart.org/images/alexandre-benois/apollo-and-daphne(1).jpg,0,test
alexandre-benois_ballerina-costume-design-for-tamara-karsavina,http://www.wikiart.org/en/alexandre-benois/ballerina-costume-design-for-tamara-karsavina,http://uploads8.wikiart.org/images/alexandre-benois/ballerina-costume-design-for-tamara-karsavina(1).jpg,0,train
alexandre-benois_blackamoor-s-chamber-fragment-set-design-1,http://www.wikiart.org/en/alexandre-benois/blackamoor-s-chamber-fragment-set-design-1,http://uploads5.wikiart.org/images/alexandre-benois/blackamoor-s-chamber-fragment-set-design-1(1).jpg,0,train
alexandre-benois_breton-dancing-1906,http://www.wikiart.org/en/alexandre-benois/breton-dancing-1906,http://uploads0.wikiart.org/images/alexandre-benois/breton-dancing-1906(2).jpg,5,train
alexandre-benois_chinese-pavilion-jealous,http://www.wikiart.org/en/alexandre-benois/chinese-pavilion-jealous,http://uploads5.wikiart.org/images/alexandre-benois/chinese-pavilion-jealous(1).jpg,0,test
alexandre-benois_dancer-in-the-procession-of-the-chinese-emperor-costume-design-for-stravinsky-s-opera,http://www.wikiart.org/en/alexandre-benois/dancer-in-the-procession-of-the-chinese-emperor-costume-design-for-stravinsky-s-opera,http://uploads3.wikiart.org/images/alexandre-benois/dancer-in-the-procession-of-the-chinese-emperor-costume-design-for-stravinsky-s-opera(1).jpg,0,train
alexandre-benois_death-of-the-countess-1910-1,http://www.wikiart.org/en/alexandre-benois/death-of-the-countess-1910-1,http://uploads2.wikiart.org/images/alexandre-benois/death-of-the-countess(1).jpg,0,test
alexandre-benois_drummer-of-a-puppetry,http://www.wikiart.org/en/alexandre-benois/drummer-of-a-puppetry,http://uploads2.wikiart.org/images/alexandre-benois/drummer-of-a-puppetry(1).jpg,0,train
alexandre-benois_italian-comedy,http://www.wikiart.org/en/alexandre-benois/italian-comedy,http://uploads4.wikiart.org/images/alexandre-benois/italian-comedy(1).jpg,0,test
alexandre-benois_italian-comedy-love-note,http://www.wikiart.org/en/alexandre-benois/italian-comedy-love-note,http://uploads5.wikiart.org/images/alexandre-benois/italian-comedy-love-note(1).jpg,0,train
